Time,Temp.,DTA,TG,DTG
min,Cel,uV,ug,ug/min
"1,91666666666667","30,5439701080322","0,985336303710938","7123,46875","10,5625"
"1,925","30,5746421813965","0,993986129760742","7123,359375",11
"1,93333333333333","30,6088523864746","1,00274085998535","7123,25","10,8515625"
"1,94166666666667","30,6418838500977","1,01141929626465","7123,1875","10,8828125"
"1,95","30,6772747039795","1,02030754089355","7123,0625","10,515625"
"1,95833333333333","30,7138442993164","1,02923393249512","7122,984375","10,5078125"
"1,96666666666667","30,750415802002","1,03837013244629","7122,90625","10,578125"
"1,975","30,7928829193115","1,04742050170898","7122,765625","10,453125"
"1,98333333333333","30,8341732025146","1,05628967285156","7122,6875","10,2421875"
"1,99166666666667","30,8707427978516","1,06505393981934","7122,59375","10,3984375"
2,"30,9061336517334","1,07396125793457","7122,546875","10,46875"
"2,00833333333333","30,9474220275879","1,0826587677002","7122,46875","10,609375"
"2,01666666666667","30,9875316619873","1,09156608581543","7122,390625","10,7421875"
"2,025","31,0241031646729","1,10014915466309","7122,3125","10,9296875"
"2,03333333333333","31,0606727600098","1,10879898071289","7122,25","11,0546875"
"2,04166666666667","31,1007823944092","1,11760139465332","7122,140625","10,9296875"
"2,05","31,1397113800049","1,1260986328125","7122,0625","11,1328125"
"2,05833333333333","31,1727428436279","1,13468170166016","7121,953125","11,2578125"
"2,06666666666667","31,2104930877686","1,14313125610352","7121,84375","11,4453125"
"2,075","31,2447032928467","1,15171432495117","7121,734375","11,203125"
"2,08333333333333","31,2895317077637","1,16016387939453","7121,625","11,171875"
"2,09166666666667","31,3308219909668","1,16890907287598","7121,546875","11,046875"
"2,1","31,3650321960449","1,17749214172363","7121,421875","10,90625"
"2,10833333333333","31,4039611816406","1,18625640869141","7121,3125","10,703125"
"2,11666666666667","31,4464302062988","1,19501113891602","7121,203125","10,7109375"
"2,125","31,4818210601807","1,20373725891113","7121,125","10,6796875"
"2,13333333333333","31,5195713043213","1,21272087097168","7121,046875","10,9296875"
"2,14166666666667","31,5596809387207","1,22169494628906","7120,984375","11,171875"
"2,15","31,5974311828613","1,23069763183594","7120,921875","11,1875"
"2,15833333333333","31,6399002075195","1,23981475830078","7120,84375","11,5546875"
"2,16666666666667","31,6776504516602","1,24897003173828","7120,765625","11,96875"
"2,175","31,7095012664795","1,2580394744873","7120,671875","12,0078125"
"2,18333333333333","31,7472515106201","1,26697540283203","7120,546875","12,28125"
"2,19166666666667","31,7861804962158","1,27588272094727","7120,421875","12,34375"
"2,2","31,8168525695801","1,28484725952148","7120,328125","12,453125"
"2,20833333333333","31,853422164917","1,29364967346191","7120,171875","12,4765625"
"2,21666666666667","31,8923530578613","1,302490234375","7120,015625","12,28125"
